order_id,order_date,order_status,customer_id,customer_email,product_name,product_sku,quantity,unit_price_gbp,discount_gbp,subtotal_gbp,shipping_gbp,order_total_gbp,attributed_channel,attributed_campaign,attributed_source,session_id,payment_method,is_new_customer,coupon_code 
ORD-22394,11-01-2024,completed,usr_14820,customer9112@gmail.com,Niacinamide Toner,LB-276,4,42.78,0,171.12,0,171.12,direct,,bing,sess_882593,klarna,FALSE,
ORD-32696,2024/09/27,completed,usr_86161,customer5701@gmail.com,Peptide Moisturiser,LB-454,4,30.06,0,120.24,0,120.24,email,Monthly_Newsletter_Mar,META,sess_542848,Klarna,1,
ORD-44724,06/04/2024,completed,usr_56343,customer1192@gmail.com,Niacinamide Toner,LB-860,1,68.56,14.48,,,54.08,paid social,UGC_Serum_Test,tiktok,,CARD,,
ORD-84685,2024-09-21,completed,usr_98492,,Cleansing Balm,LB-948,3,73.96,0,221.88,0,221.88,direct,Abandoned_Cart_1 ,,sess_275514,klarna,,
ORD-44561,2024-04-30,pending,usr_88136,customer7839@gmail.com,Niacinamide Toner,LB-318,-1,27.2,0,27.2,0,27.2,referral,Abandoned_Cart_2,google,sess_738751,PayPal,,
ORD-68042,07-04-2024,,usr_89529,,Eye Cream 15ml,LB-292,2,48.36,0,96.72,6.99,103.71,organic_search,VIP_Early_Access,META,sess_809781,paypal,1,GLOW20
ORD-92525,13/10/2024,refunded,usr_51571,customer4945@hotmail.co.uk,Cleansing Balm,LB-266,2,50.8,0,101.6,0,101.6,email,DSA_AllProducts,Google,sess_327563,paypal,true,WELCOME15
ORD-99372,15-Feb-2024,COMPLETED,usr_14700,customer8544@hotmail.co.uk,Glow Cream 50ml,LB-147,1,51.2,8.42,42.78,6.99,49.77,direct,Brand_KW_Exact ,email,sess_182583,,true,
ORD-85984,2024/11/10,Completed,usr_13237,customer7074@gmail.com,SPF50 Drops,LB-232,4,25.95,0,103.8,3.99,107.79,direct,Monthly_Newsletter_Mar,unknown,sess_868335,card,false,
ORD-10007,12-Sep-2024,,usr_79959,customer2628@gmail.com,Niacinamide Toner,LB-213,2,36.21,13.96,58.46,0,,EMAIL,Prospecting_Glow_Mar24,(direct),,PayPal,,
ORD-31208,08-16-2024,Refunded,usr_39759,customer6547@gmail.com,Eye Cream 15ml,LB-834,1,79.89,0,79.89,0,79.89,paid_search,Abandoned_Cart_1 ,META,sess_455390,Card,true,SUMMER10
ORD-11756,09-Feb-2024,completed,usr_35480,customer5013@hotmail.co.uk,Cleansing Balm,LB-459,4,72.97,5.71,286.17,0,286.17,referral,Monthly_Newsletter_Mar,email,sess_612996,Card,TRUE,VIP25
ORD-51386,2024-03-17,Completed,usr_97037,customer3896@gmail.com,Peptide Moisturiser,LB-175,1,47.96,5.78$,42.18,3.99,46.17,referral,,,,klarna,false,
ORD-87243,02-May-2024,completed,usr_19132,customer1452@hotmail.co.uk,Vitamin C Serum 30ml,LB-365,4,75.97,0,303.88,0,,paid social,retargeting_cart_feb24,Google,sess_864767,PayPal,1,GLOW20
ORD-80746,2024-10-07,COMPLETED,usr_10929,customer4692@gmail.com,Face Mask Set,LB-663,4,44.02,0,176.08,4.99,181.07,direct,BRAND_Awareness_Q2,(direct),sess_168421,klarna,1,SUMMER10
ORD-58376,17-Oct-2024,completed,usr_26567,customer1390@gmail.com,Peptide Moisturiser,LB-525,3,71.47,9.52,204.89,4.99,209.88,direct,Prospecting_Glow_Mar24,Google,sess_749612,,,
ORD-67930,29/09/2024,Completed,usr_84591,,Hyaluronic Acid Serum,LB-463,1,72.33,3.6,68.73,0,68.73,organic_search,NULL,META,,,true,
ORD-75372,2024/06/13,completed,,customer4748@hotmail.co.uk,Retinol Night Cream,LB-836,4,70.35,0,281.4,4.99,286.39,,DSA_AllProducts,google,sess_686030,card,0,SUMMER10
ORD-21705,2024-07-09,refunded,usr_83200,customer3675@hotmail.co.uk,Retinol Night Cream,LB-980,1,36.32,,27.58,0,27.58,Paid_Search,Retargeting_Cart_Feb24,,sess_807865,Card,TRUE,
ORD-40545,2024-06-04,completed,usr_91371,customer5763@gmail.com,SPF50 Drops,LB-546,2,36.1,0,72.2,4.99,77.19,paid_search,Shopping_Moisturisers,pinterest,sess_847233,card,,WELCOME15
ORD-65605,2024-06-18,completed,usr_21284,customer5626@gmail.com,Glow Cream 50ml,LB-386,2,17.33,0,34.66,0,34.66$,email,VIP_Early_Access,bing,sess_999433,PayPal,,SUMMER10
ORD-29463,17-Jan-2024,Completed,usr_50328,customer9228@gmail.com,Cleansing Balm,LB-330,-2,69.39,0.72,138.06,3.99,142.05,,Retargeting_Cart_Feb24,META,sess_257135,paypal,0,
ORD-25675,26/03/2024,completed,usr_23338,customer2546@hotmail.co.uk,SPF50 Drops,LB-733,2,,14.16,153.56,3.99,157.55,referral,Awareness_Serum_Jan24,tiktok,sess_931003,CARD,,GLOW20
ORD-87409,04-Nov-2024,completed,usr_76028,customer6261@hotmail.co.uk,Hyaluronic Acid Serum,,4,79.57,0,318.28,6.99,325.27,,BRAND_Awareness_Q2,pinterest,sess_982534,card,true,
ORD-94965,24/05/2024,completed,usr_97067,customer5518@gmail.com,Eye Cream 15ml,LB-473,1,47.73,0,47.73,4.99,52.72,paid_social,Win_Back_90Day,tiktok,sess_759189,PayPal,1,SUMMER10
ORD-86983,11-19-2024,completed,usr_57719,customer6721@hotmail.co.uk,Niacinamide Toner,LB-762,3,37.06,0,111.18,0,111.18,paid social,Win_Back_90Day,unknown,sess_790718,paypal,1,
ORD-43648,07/11/2024,COMPLETED,,customer5544@gmail.com,Peptide Moisturiser,LB-840,3,81.54,0,244.62,0,244.62$,paid social,,email,,Card,1,
ORD-58151,27/02/2024,Completed,usr_42219,customer7368@gmail.com,Glow Cream 50ml,LB-368,4,38.94,0,155.76,0,155.76,,,tiktok,sess_886785,CARD,true,SUMMER10
ORD-55152,04-08-2024,COMPLETED,usr_78165,customer5477@gmail.com,Peptide Moisturiser,LB-162,4,27.21,0,108.84,4.99,113.83,,,,sess_878630,PayPal,1,GLOW20
ORD-35005,14-Jul-2024,completed,usr_82209,customer3043@hotmail.co.uk,Retinol Night Cream,LB-387,3,35.04,2.8,102.32,0,,referral,Retargeting_Cart_Feb24,google,sess_901086,CARD,TRUE,
ORD-11329,16/09/2024,refunded,usr_32929,customer9227@gmail.com,SPF50 Drops,LB-217,3,35.01,0,105.03,6.99,112.02,,NULL,pinterest,sess_167536,,0,
ORD-71238,23/02/2024,Completed,usr_24710,customer4903@gmail.com,Hyaluronic Acid Serum,LB-614,1,67.41,0.39,67.02,6.99,74.01,organic_search,NULL,meta,sess_408562,paypal,,SUMMER10
ORD-32499,08-20-2024,COMPLETED,usr_58803,customer1204@gmail.com,Eye Cream 15ml,LB-549,1,65.79,8.29,57.5,0,57.5,,Abandoned_Cart_1 ,(direct),sess_415081,PayPal,,
ORD-61600,03-17-2024,COMPLETED,usr_19990,customer2112@gmail.com,Vitamin C Serum 30ml,LB-329,2,46.71,0,93.42,0,93.42,,Competitor_KW_BMM,,sess_433538,PayPal,0,WELCOME15
ORD-74590,06-29-2024,completed,usr_59806,customer1918@gmail.com,Vitamin C Serum 30ml,LB-422,4,39.68,0,158.72,3.99,162.71,email,Prospecting_Glow_Mar24,bing,sess_545887,Klarna,1,
ORD-82496,12-17-2024,completed,usr_71040,customer2221@gmail.com,Eye Cream 15ml,LB-974,1,,0,36.49,4.99,41.48,Paid_Search,RLSA_CartAbandoners,email,sess_622089,,1,WELCOME15
ORD-18143,19-Nov-2024,Refunded,usr_54206,customer1425@gmail.com,Peptide Moisturiser,LB-307,2,72.46,0,144.92,0,144.92,Paid_Search,RLSA_CartAbandoners,pinterest,sess_857414,klarna,1,SUMMER10
ORD-37537,2024/03/08,completed,usr_73789,customer3182@gmail.com,SPF50 Drops,LB-297,4,68.36,0,,0,273.44,paid_search,LookAlike_SPF_Apr24,,,Klarna,FALSE,
ORD-86555,29-Dec-2024,COMPLETED,usr_63301,customer1254@gmail.com,Hyaluronic Acid Serum,LB-965,1,23.49,0,23.49,0,23.49,email,abandoned_cart_1,meta,sess_164781,CARD,false,
ORD-99926,18/02/2024,Refunded,usr_25538,customer3719@gmail.com,Hyaluronic Acid Serum,LB-430,2,56.45,0,112.9,0,112.9,direct,Brand_KW_Exact,google,sess_273413,Klarna,0,
ORD-52974,20-Nov-2024,Refunded,usr_31859,,Niacinamide Toner,LB-508,4,25.25,0,101.0,4.99,105.99,paid_search,Conversion_NightCream_Q3,unknown,sess_981480,card,1,SUMMER10
ORD-21716,02-06-2024,cancelled,usr_63742,customer2393@gmail.com,Peptide Moisturiser,LB-893,1,22.03,4.45,17.58,,17.58,,NULL,email,sess_911059,Card,0,
ORD-87849,2024/12/17,refunded,usr_78267,customer3088@gmail.com,Face Mask Set,LB-833,-1,45.23,0,45.23,0,45.23,paid_social,,bing,sess_216542,Card,true,VIP25
ORD-18446,,refunded,usr_41750,customer2260@gmail.com,Glow Cream 50ml,LB-842,1,15.26$,0,15.26,0,15.26,email,,tiktok,sess_756659,klarna,,GLOW20
ORD-37883,23/04/2024,refunded,usr_79711,customer4829@hotmail.co.uk,Niacinamide Toner,LB-978,4,72.44,0,289.76,0,,paid_social,VIP_Early_Access,meta,sess_202690,Klarna,false,
ORD-62246,25-Jul-2024,Completed,usr_69951,customer1014@hotmail.co.uk,Niacinamide Toner,LB-398,3,22.27,7.63,59.18,0,59.18,direct,,tiktok,,card,1,
ORD-29134,10-27-2024,completed,usr_54678,customer2388@gmail.com,Retinol Night Cream,LB-715,4,56.24,0,224.96,0,224.96,Paid_Search,Prospecting_Glow_Mar24,pinterest,sess_702426,,true,
ORD-55144,2024-09-28,cancelled,usr_94066,customer4590@hotmail.co.uk,Glow Cream 50ml,LB-843,4,16.79,0,67.16 ,0,67.16,organic_search,Welcome_Series_2,meta,sess_109844,paypal,FALSE,
ORD-94318,,cancelled,usr_43622,customer3346@gmail.com,SPF50 Drops,LB-801,4,37.64,6.53,144.03,0,144.03$,Paid_Search,,,sess_883505,Klarna,false,SUMMER10
ORD-91707,01-01-2024,Refunded,usr_28775,customer4530@hotmail.co.uk,Cleansing Balm,LB-923,1,62.36,2.98,59.38,6.99,66.37,paid_social,,email,sess_589095,klarna,true,GLOW20
ORD-96080,06/08/2024,cancelled,usr_24453,customer8514@gmail.com,Face Mask Set,LB-163,2,82.43,0,,0,164.86,referral,Conversion_NightCream_Q3,pinterest,sess_539483,PayPal,true,VIP25
ORD-90500,04-13-2024,completed,usr_24140,customer570@gmail.com,Eye Cream 15ml,LB-225,-2,74.21,0,148.42,6.99,155.41,email,NULL,Google,sess_421871,klarna,0,
ORD-57553,07-19-2024,COMPLETED,usr_18559,customer9574@hotmail.co.uk,Vitamin C Serum 30ml,LB-847,2,68.72,0,137.44,0,137.44,email,,bing,sess_404265,,false,
ORD-68387,20-Feb-2024,cancelled,usr_28054,customer8853@hotmail.co.uk,Niacinamide Toner,LB-619,3,72.1,0,216.3,0,216.3,paid_social,,META,sess_123978,card,1,WELCOME15
ORD-98584,2024-09-02,pending,usr_18919,customer6695@hotmail.co.uk,Niacinamide Toner,LB-406,3,23.93,0,71.79,4.99,76.78,email,,email,sess_888047,CARD,0,GLOW20
ORD-20198,02-May-2024,Refunded,usr_74764,customer2295@hotmail.co.uk,Peptide Moisturiser,LB-415,2,65.38,0,130.76 ,3.99,134.75,direct,Abandoned_Cart_2,meta,sess_868465,Klarna,FALSE,WELCOME15
ORD-65374,15-Feb-2024,refunded,usr_83018,customer4769@gmail.com,Face Mask Set,LB-984,1,31.68,0,31.68,4.99,36.67,,DSA_AllProducts,bing,sess_256429,card,1,
ORD-14684,06-Feb-2024,pending,usr_89608,customer4568@gmail.com,,LB-680,4,28.45,10.15,103.65,3.99,107.64,referral,Brand_KW_Exact,bing,sess_465509,paypal,0,WELCOME15
ORD-18401,03-21-2024,completed,usr_95825,customer76@hotmail.co.uk,Cleansing Balm,LB-389,2,77.85,0,155.7,0,155.7,organic_search,,,,PayPal,,WELCOME15
ORD-38573,30/07/2024,,usr_12964,customer704@gmail.com,Peptide Moisturiser,LB-708,4,41.02,,152.19,0,152.19,email,retargeting_cart_feb24,(direct),sess_710691,paypal,0,GLOW20
ORD-46077,06/04/2024,Completed,usr_55924,customer5226@gmail.com,Hyaluronic Acid Serum,LB-200,4,84.32,0,337.28,0,337.28,organic_search,Brand_KW_Exact ,google,sess_837676,,1,
ORD-40641,10/04/2024,completed,usr_38780,customer9059@gmail.com,Hyaluronic Acid Serum,LB-794,3,59.73,14.98,164.21,4.99,169.2,Paid_Search,Brand_KW_Exact,,sess_262611,paypal,0,
ORD-99246,2024/01/29,cancelled,usr_35986,customer4764@gmail.com,,LB-877,3,75.83,7.65,219.84,0,219.84,,Shopping_Serums,bing,sess_176417,klarna,1,
ORD-65269,18/04/2024,refunded,usr_33612,customer4341@hotmail.co.uk,Niacinamide Toner,LB-463,3,18.66,0,55.98,0,55.98,,RLSA_CartAbandoners,meta,sess_314208,Card,0,
ORD-32399,12/01/2024,cancelled,usr_20511,customer2124@hotmail.co.uk,Niacinamide Toner,LB-493,-4,49.23,4.18,192.74,4.99,197.73,,Flash_Sale_48hr,meta,sess_850442,Card,true,
ORD-24272,06-29-2024,completed,usr_24558,customer6438@hotmail.co.uk,Retinol Night Cream,LB-117,4,25.65,0,102.6,4.99,107.59,direct,Shopping_Moisturisers,unknown,sess_153541,paypal,1,
ORD-22985,03-10-2024,refunded,usr_34558,customer6706@gmail.com,Hyaluronic Acid Serum,LB-910,2,59.68,0,119.36,0,119.36,paid_search,NULL,pinterest,sess_602270,card,1,SUMMER10
ORD-26393,2024/04/07,COMPLETED,usr_55326,customer3235@gmail.com,Hyaluronic Acid Serum,LB-693,2,56.7,0.49,112.91,3.99,116.9,organic_search,,bing,sess_622145,Card,FALSE,WELCOME15
ORD-48772,28/05/2024,COMPLETED,usr_39834,customer9613@hotmail.co.uk,Glow Cream 50ml,LB-445,4,71.39,7.43,278.13,6.99,285.12,Paid_Search,VIP_Early_Access,meta,sess_381200,,true,VIP25
ORD-70206,2024-09-21,completed,usr_93559,customer7134@gmail.com,Peptide Moisturiser,LB-532,1,36.92,7.04,29.88,0,29.88,paid_social,Generic_Skincare_Broad,meta,sess_799820,klarna,0,
ORD-47115,2024/01/13,Completed,usr_36115,,Face Mask Set,LB-797,3,26.75,0,80.25,4.99,85.24,email,Abandoned_Cart_1 ,Google,,,TRUE,WELCOME15
ORD-28166,04-26-2024,cancelled,usr_51950,customer1790@hotmail.co.uk,Cleansing Balm,LB-682,2,51.76,10.13,93.39,0,93.39,,UGC_Serum_Test,Google,sess_231800,Klarna,,GLOW20
ORD-50667,19-Nov-2024,cancelled,usr_17164,customer9305@gmail.com,Retinol Night Cream,LB-965,2,68.37,0,136.74,0,136.74,Paid_Search,Retargeting_Cart_Feb24,Google,,PayPal,1,
ORD-20298,22/04/2024,Completed,usr_99997,customer1003@gmail.com,Retinol Night Cream,LB-231,-3,41.83,0,125.49,3.99,129.48,referral,retargeting_cart_feb24,meta,sess_812708,paypal,1,
ORD-44166,26/05/2024,completed,usr_31245,customer199@gmail.com,,LB-140,4,59.84,0,239.36,3.99,243.35,,DPA_AllProducts_Q4,unknown,sess_334195,Klarna,0,GLOW20
ORD-49866,14-Jul-2024,Completed,usr_15791,customer7153@hotmail.co.uk,Face Mask Set,LB-452,2,52.89,0,105.78,0,105.78,Paid_Search,DSA_AllProducts,email,sess_790105,CARD,true,
ORD-79640,20-Aug-2024,refunded,,customer7464@hotmail.co.uk,Vitamin C Serum 30ml,LB-978,3,66.9,0,200.7 ,4.99,205.69$,referral,Generic_Skincare_Broad,google,sess_113346,paypal,true,
ORD-57371,12-22-2024,completed,usr_54829,customer8343@gmail.com,Niacinamide Toner,,1,38.27,,26.74,6.99,33.73,,,(direct),sess_647571,,0,
ORD-62378,09-15-2024,completed,usr_78277,customer7936@hotmail.co.uk,Glow Cream 50ml,LB-427,2,60.97,0,121.94,4.99,126.93,EMAIL,Monthly_Newsletter_Jan,tiktok,sess_905144,Card,FALSE,VIP25
ORD-23155,14-Oct-2024,completed,usr_43865,customer3938@hotmail.co.uk,Niacinamide Toner,LB-292,2,37.08,0,74.16,0,74.16,organic_search,,bing,sess_310158,CARD,FALSE,SUMMER10
ORD-88326,2024/09/15,completed,usr_67893,customer7021@gmail.com,Vitamin C Serum 30ml,LB-326,4,25.6,0,102.4,0,102.4,paid_social,retargeting_cart_feb24,pinterest,sess_275862,klarna,1,VIP25
ORD-47430,22-Apr-2024,completed,usr_42863,customer802@gmail.com,Retinol Night Cream,LB-854,2,49.55,1.82,97.28,0,97.28,paid_search,Brand_KW_Exact,bing,sess_579495,klarna,FALSE,
ORD-81294,14/07/2024,cancelled,usr_45041,customer5105@hotmail.co.uk,Vitamin C Serum 30ml,LB-802,2,29.39,0,58.78,4.99,63.77,email,,bing,sess_470381,CARD,1,GLOW20
ORD-23427,28/05/2024,completed,usr_21300,,Hyaluronic Acid Serum,LB-979,1,43.53,0,43.53,6.99,50.52,paid social,DSA_AllProducts,google,sess_132534,CARD,true,SUMMER10
ORD-70069,2024-07-17,pending,usr_15946,customer4943@gmail.com,Glow Cream 50ml,LB-707,2,82.28,9.11,155.45,0,155.45,,Abandoned_Cart_1 ,Google,sess_965709,Card,,
ORD-61656,05-02-2024,cancelled,usr_45581,customer4745@gmail.com,Vitamin C Serum 30ml,LB-405,2,83.19$,3.02,163.36,6.99,170.35,email,,Google,sess_231992,,0,GLOW20
ORD-68789,03-10-2024,completed,usr_90428,customer9851@hotmail.co.uk,Cleansing Balm,LB-403,2,36.77,8.01,65.53,4.99,70.52,direct,Awareness_Serum_Jan24 ,tiktok,sess_568023,klarna,FALSE,
ORD-91751,18-Sep-2024,Completed,usr_61115,customer8746@gmail.com,SPF50 Drops,LB-123,-1,58.43,0,58.43,6.99,65.42,,VIP_Early_Access,google,sess_221495,,1,VIP25
ORD-60917,07-31-2024,completed,usr_48695,customer5658@gmail.com,Face Mask Set,LB-916,2,17.34,0,34.68,4.99,39.67,EMAIL,brand_kw_exact,Google,sess_451897,card,0,WELCOME15
ORD-75476,29-Aug-2024,COMPLETED,usr_20054,customer4291@gmail.com,Niacinamide Toner,LB-248,3,82.81,8.36,240.07,0,,,Monthly_Newsletter_Mar,META,sess_406914,,1,
ORD-62512,08-Apr-2024,refunded,usr_89111,customer8432@gmail.com,Glow Cream 50ml,LB-580,,23.32,0,23.32,3.99,27.31,paid social,Monthly_Newsletter_Mar,(direct),sess_487381,Klarna,0,GLOW20
ORD-18374,09-13-2024,,usr_79976,,Niacinamide Toner,LB-994,3,36.97,7.13,103.78,3.99,107.77,email,UGC_Serum_Test,tiktok,sess_619313,card,1,VIP25
ORD-40417,2024/12/03,completed,usr_55407,customer3812@gmail.com,Cleansing Balm,LB-587,1,64.39,0,64.39,0,64.39,paid_search,Flash_Sale_48hr,,sess_300922,CARD,,SUMMER10
ORD-18073,2024/12/30,Refunded,usr_29931,customer2088@gmail.com,Niacinamide Toner,LB-789,3,79.75,0,239.25,4.99,244.24,direct,Generic_Skincare_Broad,tiktok,sess_508384,CARD,0,SUMMER10
ORD-49153,2024-03-25,completed,usr_71794,customer1806@gmail.com,Cleansing Balm,LB-403,2,62.8,0,125.6,0,125.6,email,Competitor_KW_BMM,,sess_583785,Klarna,1,
ORD-73361,,refunded,usr_29719,customer8317@gmail.com,Cleansing Balm,LB-110,1,,0,44.77,0,44.77,,LookAlike_SPF_Apr24,bing,,Klarna,0,VIP25
ORD-35353,07-May-2024,completed,usr_34315,customer2190@gmail.com,Eye Cream 15ml,LB-354,2,73.63,0,147.26,6.99,154.25,paid_social,,,sess_671273,Klarna,1,VIP25
ORD-89043,09-11-2024,refunded,usr_49054,customer3726@hotmail.co.uk,Hyaluronic Acid Serum,LB-697,2,44.37,0,88.74,3.99,92.73,EMAIL,brand_kw_exact,google,sess_278091,card,1,VIP25
ORD-24156,2024-10-28,COMPLETED,usr_56977,customer8317@hotmail.co.uk,Glow Cream 50ml,LB-173,4,83.94,0.94,334.82,6.99,341.81,paid_social,DPA_AllProducts_Q4,(direct),sess_417221,klarna,,
ORD-78131,02-08-2024,completed,usr_77827,customer1704@gmail.com,Vitamin C Serum 30ml,LB-213,-4,42.6,0,170.4,4.99,175.39,EMAIL,Abandoned_Cart_1 ,email,sess_872218,klarna,1,SUMMER10
ORD-97693,21-Mar-2024,completed,usr_17926,customer7554@gmail.com,Peptide Moisturiser,LB-227,2,19.67,0,39.34,0,39.34,,LookAlike_SPF_Apr24,pinterest,sess_787410,Card,FALSE,
ORD-10413,2024/05/04,COMPLETED,usr_57803,customer4448@hotmail.co.uk,Eye Cream 15ml,LB-644,2,71.23,2.39,140.07,0,140.07,EMAIL,NULL,bing,sess_781308,CARD,0,VIP25
ORD-55067,15-Oct-2024,refunded,usr_14726,customer5562@gmail.com,Vitamin C Serum 30ml,LB-364,4,49.33,8.57,188.75,3.99,192.74,referral,Monthly_Newsletter_Mar,(direct),sess_754165,Card,true,
ORD-75412,07/05/2024,completed,usr_90260,customer7182@gmail.com,Niacinamide Toner,LB-997,1,43.84,8.57,35.27,6.99,42.26,paid_social,abandoned_cart_1,tiktok,sess_457612,Klarna,1,GLOW20
ORD-81338,2024-01-22,completed,usr_42173,customer217@gmail.com,Hyaluronic Acid Serum,LB-704,2,35.12,0,70.24,3.99,74.23,,,tiktok,,Card,1,
ORD-74687,2024/03/22,completed,usr_10070,customer5747@gmail.com,Niacinamide Toner,LB-981,3,18.41,9.53,45.7,0,45.7,,Welcome_Series_2,META,sess_516881,Klarna,0,GLOW20
ORD-57038,03-21-2024,COMPLETED,usr_13559,customer6934@gmail.com,Retinol Night Cream,LB-529,4,16.77,0,67.08,0,67.08,paid social,Flash_Sale_48hr,tiktok,sess_808231,,0,
ORD-40848,2024-09-08,Refunded,usr_90528,customer5437@gmail.com,Eye Cream 15ml,LB-568,4,33.86,0,135.44,0,,paid_search,VIP_Early_Access,,sess_115777,,true,VIP25
ORD-70271,2024-04-27,completed,usr_52211,customer8558@hotmail.co.uk,Glow Cream 50ml,LB-183,1,15.26,3.41,11.85,6.99,18.84,paid_social,LookAlike_SPF_Apr24,META,sess_931881,card,TRUE,
ORD-20307,,COMPLETED,usr_77793,customer403@gmail.com,Peptide Moisturiser,LB-448,1,48.49,0,48.49,6.99,55.48,organic_search,abandoned_cart_1,,sess_868719,,0,VIP25
ORD-95572,2024/07/22,Refunded,usr_28191,customer1565@gmail.com,Cleansing Balm,LB-902,3,26.05,0,78.15,0,78.15,EMAIL,,,sess_815218,Card,false,VIP25
ORD-49016,2024/03/04,completed,usr_11879,customer4291@hotmail.co.uk,Peptide Moisturiser,LB-733,2,49.54,0,99.08,4.99,104.07,EMAIL,DPA_AllProducts_Q4,bing,sess_643216,klarna,true,
ORD-62260,2024-06-30,cancelled,,customer8269@gmail.com,Eye Cream 15ml,LB-802,1,53.97,5.22,48.75,3.99,52.74,email,DSA_AllProducts,google,sess_904896,klarna,0,SUMMER10
ORD-18392,2024/09/29,completed,usr_78818,customer1876@hotmail.co.uk,Eye Cream 15ml,LB-489,3,42.51,0,127.53,0,127.53,direct,Shopping_Serums,Google,sess_338325,CARD,0,GLOW20
ORD-35756,24-Sep-2024,Completed,usr_52262,customer1444@hotmail.co.uk,Glow Cream 50ml,LB-517,1,33.35,0,33.35,,33.35,paid_social,retargeting_cart_feb24,META,sess_353476,,FALSE,
ORD-16250,19/03/2024,completed,usr_82783,customer6201@gmail.com,Eye Cream 15ml,LB-718,3,68.25,5.37,199.38,4.99,204.37,direct,Awareness_Serum_Jan24,pinterest,sess_398943,Klarna,0,WELCOME15
ORD-97526,01-25-2024,cancelled,usr_23528,customer9123@gmail.com,Niacinamide Toner,LB-863,2,21.03,0,42.06,0,42.06,organic_search,Shopping_Moisturisers,bing,sess_159611,paypal,0,
ORD-66157,07-Oct-2024,COMPLETED,usr_81659,customer494@gmail.com,Cleansing Balm,,4,24.45,0,97.8,0,97.8,referral,Abandoned_Cart_1,unknown,sess_289619,CARD,0,VIP25
ORD-15868,2024-06-12,pending,usr_46990,customer8844@gmail.com,Retinol Night Cream,LB-570,4,18.88,0,75.52,0,75.52,paid_social,,email,sess_987660,Klarna,0,
ORD-52085,2024/03/21,Completed,usr_35385,customer5019@gmail.com,Peptide Moisturiser,LB-220,2,30.38,0,60.76,0,60.76,direct,Abandoned_Cart_2,email,sess_850900,CARD,,SUMMER10
ORD-45418,07-21-2024,completed,usr_38926,customer4548@gmail.com,Vitamin C Serum 30ml,LB-940,,17.0,0,17.0,0,17.0,paid social,abandoned_cart_1,unknown,sess_264383,klarna,TRUE,VIP25
ORD-76991,16/10/2024,Completed,,customer6509@hotmail.co.uk,Peptide Moisturiser,LB-591,4,83.32,0,333.28,0,333.28,paid social,LookAlike_SPF_Apr24,meta,sess_896053,PayPal,false,
ORD-20210,2024/12/16,completed,usr_22492,customer2557@gmail.com,Cleansing Balm,LB-469,2,50.43,3.4,97.46 ,0,97.46,referral,abandoned_cart_1,(direct),sess_631691,Klarna,1,
ORD-50649,05/08/2024,completed,usr_96061,customer2882@hotmail.co.uk,Glow Cream 50ml,LB-846,2,56.67,,100.88$,0,100.88,paid_search,Awareness_Serum_Jan24,meta,sess_393220,klarna,1,GLOW20
ORD-83595,2024/07/30,pending,usr_64003,customer9799@gmail.com,Vitamin C Serum 30ml,LB-504,3,49.86,3.18,146.4,0,146.4$,paid_search,,google,sess_346532,card,true,VIP25
ORD-75837,2024/10/02,completed,usr_61032,customer4767@hotmail.co.uk,Cleansing Balm,LB-475,2,32.7,,60.22,0,60.22,paid_search,abandoned_cart_1,Google,,Klarna,0,
ORD-56196,04/09/2024,cancelled,usr_64562,customer9245@hotmail.co.uk,Eye Cream 15ml,LB-717,3,84.74,0,254.22,0,254.22,EMAIL,Shopping_Serums,email,sess_901709,klarna,true,WELCOME15
ORD-74998,14/09/2024,Refunded,usr_81575,,Glow Cream 50ml,LB-540,1,32.96,0,32.96,6.99,,direct,LookAlike_SPF_Apr24,bing,sess_196703,CARD,0,
ORD-24258,02-13-2024,pending,usr_94868,customer8600@gmail.com,Cleansing Balm,LB-234,3,15.32,0,,0,45.96,paid social,LookAlike_SPF_Apr24,pinterest,sess_594655,PayPal,1,
ORD-29081,2024-09-11,completed,usr_84354,customer4485@gmail.com,Glow Cream 50ml,LB-976,2,60.61,13.57,107.65,0,107.65,EMAIL,NULL,meta,sess_505718,paypal,0,
ORD-11360,04-05-2024,completed,usr_70597,customer2161@hotmail.co.uk,Glow Cream 50ml,LB-778,3,15.31,2.72,43.21,3.99,47.2,referral,Awareness_Serum_Jan24,meta,sess_881630,PayPal,false,SUMMER10
ORD-42898,26-Oct-2024,Refunded,usr_62587,customer4535@gmail.com,SPF50 Drops,LB-955,1,20.22,0,20.22,6.99,27.21,paid social,Generic_Skincare_Broad,unknown,sess_239953,Card,,GLOW20
